loss,accuracy,val_loss,val_accuracy
4962.85498046875,0.1428571492433548,11.566522598266602,0.17142857611179352
4.864105701446533,0.27142858505249023,7.128483295440674,0.22857142984867096
1.9735586643218994,0.5285714268684387,4.503439426422119,0.20000000298023224
0.9220134019851685,0.7142857313156128,4.508032321929932,0.18571428954601288
0.5860695838928223,0.800000011920929,4.570082187652588,0.20000000298023224
0.45749953389167786,0.800000011920929,5.06608247756958,0.20000000298023224
0.4840828478336334,0.8142856955528259,5.206636428833008,0.17142857611179352
0.4389888346195221,0.8571428656578064,5.973854064941406,0.17142857611179352
0.39438456296920776,0.8428571224212646,6.955277919769287,0.15714286267757416
0.49182575941085815,0.8857142925262451,7.848492622375488,0.18571428954601288
0.16599991917610168,0.9428571462631226,9.177882194519043,0.1428571492433548
0.26388564705848694,0.9428571462631226,7.078751564025879,0.2142857164144516
0.16661615669727325,0.9857142567634583,9.201437950134277,0.18571428954601288
